author,text,likes,published_at
@Suzuad23,"यदि म त्यहाँ पत्रकार काे ठाउँ मा थिए भने प्याचै मुख मा हानेर मुख फुटैदिन्थे जस्तो लाग्ने काे को छन्? हरेक कुरा बनावटी छन् । अरु लाई दोषारोपण गरेर आफू चोखिने प्रयास गरेका छन्, अहंकार,घमण्ड अझै उस्तै देखिन्छ।",0,2025-11-04T18:34:49Z
@RajeshChaudhary-n8n,कमिसन प्रसाद ओलि ले गर्दा यो हुन गको हो,0,2025-11-04T18:34:39Z
@bhumirajrai-ot2ds,यो बुढा लाई कासी नपुराईन्जेल नेपालमा सान्ती आउदैन पनौती बुढा,0,2025-11-04T18:34:31Z
@rajlimbu5997,हेर भगाउडा को कुरा जो सोकाइ ले जे भने पनि तिमि सता मा भए पछि तिमि ले जिम्मा लिनु परछ साले जयान मारा काति पुरे दलाल त सावाल गरनु गाको कि जायान मारा को कुरा सुन्नु गको गतिलो भएना जाठा सावाल,0,2025-11-04T18:34:05Z
@thapamagar1980,"मैले कुरो नबुझेको,आफ्नो कार्यकालामा जस पाउने काम भयो भने जस लिन मरिहत्ते गर्ने अनि उपजस को काम या गल्ती भए को कामको चाही जिम्मेवारी लिन नखोज्ने, कस्तो खलको ओलि शासन हो ।",0,2025-11-04T18:33:46Z
@bhuntaali7392,Hatyara,0,2025-11-04T18:33:14Z
@johntandukar3740,kina bolako yeslai feri?,2,2025-11-04T18:33:14Z
@kshetri8026,"सुरु बाट अन्तिम सम्म सुनौ,उखाने ले कुरा चाहिँ गर्न जानेको छ ।।घमण्ड ले भरिएको उखाने सकिन्ने सुनिस्चित छ।।
जय देश 🇳🇵🇳🇵❤",3,2025-11-04T18:33:05Z
@purnarajali5995,हत्यारा,0,2025-11-04T18:32:57Z
@prabinchhetri8159,"Facebook le mantri banayana samsad banayana, ja jaslay briefcase vorera paisa lyayo, chahay jastai aparadhik kriyakalap ma lageko hoss testai lai ticket diyera po desh sushashan ko marga ma lyako ho ni, kaha…..",0,2025-11-04T18:32:54Z
@SamirSapkota-p9h,yaslai ajhai laaz earam xaina...kataketiko ragat piune daitya,0,2025-11-04T18:32:46Z
@nabidarlami430,गु लाइ कोट्यउदा गनाऊछ एै हो है…! वाईयात interview….,0,2025-11-04T18:32:41Z
@JkSingh-p1f,He is fucking murdered 77 people yrr ..so how can we believe him..he is a criminal..arrest him ...mother fucker,0,2025-11-04T18:32:07Z
@resamsunar5438,साला केपि भुस्या गल्लिको कुकुर आफुले जन्ताले भनेको माग  नमान्ने अनि नेम कानुन भन्दा थुलो कोई छैना भन्नि आफुले नेम कानुनै नमान्नि अनि अरुलाई नेम कानुन सिकाउनि नालिको किराले,0,2025-11-04T18:31:53Z
@mohanshrestha2853,कान्तिपुर जलाको यतिकै होईन रहेछ काम नै यस्तो टाई न तुई काे मान्छे लिएर अन्तरवार्ता लिने,0,2025-11-04T18:31:11Z
@RamDawadi-zp6bs,"100% fake kura, Hawa chi chi chi",0,2025-11-04T18:31:05Z
@jhalak58sharma73,हत्यारा लाई तत्काल कार्वाही गरौ,0,2025-11-04T18:31:01Z
@prabinchhetri8159,"Yeslai hamra bhai baini Nepali janata moreko ta ek ratti ek rau ni xussa vako rainxa.
Vagwan xann ra sunxann vanay sara nepali ko sarap lagos talai, ajhai 100 barsa aru bachdios, tetinjel yeslai yeti kirai kira paros, yeti aaithan hos ki sansar kai itihas ko kathin mirtyu hoss hay vagwan",0,2025-11-04T18:30:06Z
@AmbarJimba,दलाल साला अरूलाई दलाल भन्छ,0,2025-11-04T18:30:00Z
@Baburaj123-j9f,नेपालको लागि नै अभिसाप हो यो के पि ओलि जहिले सम्म यो जिउदो रहन्छ नेपालको कहिले नि प्रगती हुँदैन 100%लेखेर दिन्छु,0,2025-11-04T18:29:46Z
@binodgiri7227,"जस्ले घोडा चडाएर हजुरहरुलाई सगरमाथाको चुचुरोमा पुर्यायो हो त्यसैले नै हजुरहरुलाइ उत्तानो पर्ने गरि पछार्यो। आज देश गम्भीर अवस्थामा छ कारण तपाईहरुले देश भन्दा पनि आफ्नो ब्यक्तिगत तथा साङ्गठनिको स्वार्थकालागी बिदेशिहरुको गोटि बन्नु भयो त्यसैले नै हजुरहरुको यो हबिगत भएको हो। र सुन्दर शान्त विशाल देश र मनकारी नागरिक आज गम्भीर मोडमा छन। अब एकपटक सबै रास्ट्रीय शक्ति मिलेर बिदेशिलाइ देशबाट परास्त गरेर आफ्नो देश बलियो र सक्षम बनाउन पर्दछ। बिदेशिले लादिदिएको ब्यबस्था, नीति र नियम होइन, देशको माटो र नेपाली नागरिकलाइ सुहाउने स्वदेशी आफ्नै मौलिक ब्यब्स्थाको निर्माण गरौ। तपाइहरुलाइ सत्तामा पुर्याउदा नि सत्ताबाट निकाल्दा नि गरिब नागरिक मारिनु पर्ने कहिले सम्म हो? अद्क्ष्य ज्यु?",9,2025-11-04T18:29:37Z
@devlimbu4746,"के पी ओली, रमेस लेखक र त्यस बेला का मन्त्री कसैको पनि ईन्टरभिउ लिनु दिनु समेत बन्देज लगाउनु पर्ने थियो। यी पत्रकार हरूको खोई के सोच हो??",0,2025-11-04T18:29:11Z
@tilakbhattarai8522,thukka sala chor kp,0,2025-11-04T18:29:03Z
@bijaykhatiwada7501,खडुस रेछ,0,2025-11-04T18:28:52Z
@Suzuad23,१००%बनावटी कुरा गर्दै छ यो कीर्ते ओली ।केही बर्ष अघि सही लाग्थियो अहिले धिक्कार लाग्छ सम्झिदा।,0,2025-11-04T18:28:43Z
@balrambhatt530,हत्त्याराले बयान दिने हो अन्तरवार्ता दिदै हिड्ने हैन नलायक सरकार तुरुन्तै पक्राउ गर,0,2025-11-04T18:28:01Z
@adhigurung8769,Yo khatey sadakxap thag chorko xala tarnu parxa madarchot kukur,0,2025-11-04T18:27:09Z
@babakopyaroxoroma,"यो अझै जिउदै छ, अब को आउने दिन मा यस्लाइ मार्नु पर्छ।",0,2025-11-04T18:27:08Z
@LoneRight,Jai kp,0,2025-11-04T18:27:03Z
@tankasubedi1507,यो बुढा लाई आफ्नो गल्ती को आत्मगिलानी नै छैन,0,2025-11-04T18:26:44Z
@AjuMaharjan,NAAMARDA SARKAAR NAAMARDA  GHIRAHA  MANTRI  MURDAABAAT,0,2025-11-04T18:26:31Z
@bloonmanoj6867,Yaslai kina nathuneko,0,2025-11-04T18:26:23Z
@jhapaliithitoo5504,"हार्दिक नमन सम्माननिय पुर्ब प्रधानमन्त्री केपि बा , म झापा बाट । हजुर प्रती अझ सम्मान बडेर गएको छ।  🇳🇵",2,2025-11-04T18:26:07Z
@hariharadhikari1540,Griha mantri darcheruwa vayepaxi yestai hunx,0,2025-11-04T18:26:03Z
@rameshadhikariofficial2913,Ghamandi hatyara .,0,2025-11-04T18:26:02Z
@kasammajhi6826,Ta Chor jyan maaraa Talai na Mari kaa xor xu janta Marne ta salaa,0,2025-11-04T18:25:32Z
@prabinchhetri8159,"Talai sachhai vram xa ki janijani kehi thaha napayako natak garexad a khatay??? Janata ko majh ma aaijanata eklai , hidera dekha na ta ek patak.",0,2025-11-04T18:25:30Z
@SamirSapkota-p9h,chup lag hatyara,0,2025-11-04T18:25:07Z
@dambaretamang2556,yo randiko xora kahile marxa? Mareko din khasi katne ho?,0,2025-11-04T18:24:12Z
@Everythingofnepal,अनि अन्तिममा रबि लमिछाने र पुर्व राजा ज्ञानेन्द्र शाहाको नाम चाहिँ नलिनु भनेर सिरोहियाका बाउ छोरा र बुहारिले भनेका थिये रुपेश जि? जि होइन आज त गाली गर्दा अगाडी लाग्ने म मा मि मि मु मु  थपेर जि भन्न मन लागेको छ।😂😡😡,0,2025-11-04T18:23:43Z
@nirajparajuli1172,Raj neta kp oli jindabad,0,2025-11-04T18:23:32Z
@Pradippandey77,"राजनितिक प्राहार थियो कि जनताको प्राहार थियो बुज्न नसक्नि मान्छेले नेता बन्छु भन्नु पनि मुर्खता हो र देश बनाउछन भनेर हामिले सोच्नु हामि पनि मुर्ख हो र अब आउनिले नि बुजेनन भनि आफ्नो खाल्डो आफै खन्न सुरु गर्नि हो।।
धन्यबाद्🙏🙏",1,2025-11-04T18:23:30Z
@ujjwaladhikari781,ghamandi hatyara  budo,0,2025-11-04T18:22:17Z
@prabinchhetri8159,"Haina eti bidi janni , mailay jasto janeko kohi xaina vanni ley desh ta USA vanda ni mathi purauna parni. Sarbajanik khapat ko lagi j boldiyeni huni??? Kangallll banais chor , tero mrityu sajilo xaina, kirai kira paros talai, antim saas najada samma talai eti polos eti polos ki chado morni tablet kham kham hoss",0,2025-11-04T18:22:13Z
@ramprasadkandel688,Thukka kukur sala,0,2025-11-04T18:22:12Z
@HiraRosa,KP chor vastchare ho gukhane kukur ho,0,2025-11-04T18:21:47Z
@dilipadhikari4071,केही थाहा थिएन रे। केही थाहा नहुने मान्छे के खाना पदमा बसेको त। राज्यका सबै संयन्त्र आफ्नै मातहतमा राखेर केही थाहा भएन भनेर छुट पाउँछौं।,259,2025-11-04T18:21:08Z
@AjuMaharjan,Mujee NAAMARDA SARKAAR LE K HI GARNE  CHAINA MUJEE NAAMARDA SARKAAR  MURDAABAAT,0,2025-11-04T18:21:07Z
@rukminibhattarai8195,अझ आफै मपाई😡,0,2025-11-04T18:20:57Z
@binoddhungel1993,यो हत्यारालाइ तुरुन्त कार्वाही गर डरछेरुवा सरकार,0,2025-11-04T18:20:45Z
@binodbasnet1985,Patkar jiu interview ta Pura scripted bhayo   Yo bhanda ta dhamala thik😂,0,2025-11-04T18:20:22Z
@shobitmahat221,"ल मानौं केपि बा ठीक नेता हुन, प्रधानमन्त्री भइसके पछि अरु नराम्रा खराब नेता हरुलाई सुधार्न काम तपाईंको हो किन नसकेको अनि भष्टाचार,लुटपाट,बलात्कारी,समाजमा अराजकता मच्चाउने हरुलाई जेल कोच्न पर्छ भनेर प्रहरी हरु ,न्याधिश हरु लाई निर्देशन दिने काम त तपाइको हो काम गर्न नमान्ने लाई जागिर बाट हटाउने काम  तपाईंको हो त।काम नगर्नु अनि अरुलाई दोष लगाएर हुँदैन केपि बा, नयाँ युवा हरुलाई मन्त्री बन्न नदिने काम गर्न नदिने किन ,,,,,",0,2025-11-04T18:19:53Z
@ArjunGurung-tf6nx,"Patrakar mahasay yesto fatah 77 jana balbalikako khun piune khunisang antarbarta garne kunai auchitty xaina,yeslai fashi diyepani sajay kamnai hunxa",0,2025-11-04T18:19:39Z
@Prashantsigdel-kp9qn,७५ को हत्यारा हो ओलि र लेखक + २ चैत १५ मा नि गर्या हो यस्ले हत्या.........,0,2025-11-04T18:19:39Z
@manojniroula1112,Dalal budo,0,2025-11-04T18:19:33Z
@AnkitThapa-lx1dr,नालायक के पि 😡😡😡,0,2025-11-04T18:19:20Z
@KhazNBA,"scripted interview usalaw question ko answer dinu parnaw hoki usko man ko kura sunaww ako ho ra hami 
kantipur jholaw media",0,2025-11-04T18:19:12Z
@SunilChokhal-y5w,Kb baa❤❤❤,1,2025-11-04T18:19:03Z
@binoddhungel1993,यो भगौडाको अन्तर्वार्ता लिग्ने थुक्क कान्तिपुर,0,2025-11-04T18:18:51Z
@Mahendradangol-r3r,अनि हेलिकप्टर मा किन आफू भाग्य को त,0,2025-11-04T18:18:13Z
@Helloall2013,K sunnu yo pagal ko kura,0,2025-11-04T18:18:00Z
@bijayachhetri5043,Hattaro nalayek bharstachari.,0,2025-11-04T18:17:40Z
@SimpsonDipendra,Sala khate hattyara,0,2025-11-04T18:17:31Z
@amarshrestha3699,Patrakar ra oli kasto mileko tailea yo sodh ma uttar dinxu vanejasto hatyaraa rip,0,2025-11-04T18:17:06Z
@Mahendradangol-r3r,कसैले राम्रो भनेन है । यसलाई के बाँच्नु ।,0,2025-11-04T18:16:42Z
@Helloall2013,Papi apradhi pagal budo !RIP,0,2025-11-04T18:16:14Z
@Mula-n9r,"Hait
Thug of nation, 
Badly knock out  from Ring.
Be careful this man still can manipulate  people psychologically  and Mentally  for Power..",0,2025-11-04T18:15:52Z
@shreek75,भाग् भ्रष्टहरुका सरदार 😡😡,0,2025-11-04T18:15:48Z
@GrgThamu,यो मान्छेको अन्यर्वार्ता लिने होइन के जेल पठाउने हो।किन लिन्छ येस्ता जाली काइते मान्छेको कुरा।म त यति लेख्न मात्रै आएको हु।,0,2025-11-04T18:15:32Z
@sanjivlama9,रबि लामिछानेले पहिलै भनेको थियो कि जब सम्म केपि ओली सरकारमा हुन्छ तब सम्म यो देश कहिलै बन्दैन बास्तबमै ठिक भनेको रैछ ।रबि दाई जिन्दाबाद !अहिले सम्म पनि यसको घमण्ड घटेको छैन।,0,2025-11-04T18:15:06Z
@Asmitarai3155,❤❤,0,2025-11-04T18:14:52Z
@prabinchhetri8159,"A sala chor, jachbujh aayog ma ko rakhda thik hunthyo??? Mahesh basnet? Gokul baskota?? Surya thapa?? Prithivi subba gurung??? Ramesh lekhak???? Yogesh bhattarai???? Tero YES MAN haru?????",0,2025-11-04T18:14:38Z
@SherSaud-us6qc,Hat,0,2025-11-04T18:14:14Z
@getaasciesh1,"We love you, KP Ba!",1,2025-11-04T18:13:57Z
@yubarajacharya9326,केपी चोर मुर्दावाद । यसलाई जेलमा देख्न पाइयोस्।,0,2025-11-04T18:13:40Z
@smkk-y9u,कैलासेको कलो खाने लिच्चड हत्याराको अन्तरबार्ताको बाहनामा सुनपानी छर्केर चोख्याउन खोज्दैछ। यी लुटेराहरु कुख्यात अपराधी देशद्रोही जनहत्यारा हुन। same on journalism kantipur media 👺,0,2025-11-04T18:13:05Z
@Keshavbartaula-d8o,Give him fasi,0,2025-11-04T18:12:49Z
@shreedharrajadhikari134,"यो मान्छेले देस र जनता सक्छन् ।तिनकुने घटना घटाएर अन्दोलन सामसुम पारेको जस्तै सोचेर  २३ गते पनि त्यही जस्तो गरेर दबाउछु भन्ठानेर गोली चलाउन लगाएको हो ।यसलाई नागरिक को माया छैन ।सरकारी , पर्ती जग्गा देख्न नहुने खाईहाल्न पर्ने ।  भ्रष्ट भ्रष्टलाई राखेर सरकार को प्रमुख भएर बसेर व्यापक भ्रष्टचार गर्ने बजार भाउ नियनत्रण गर्न नसक्ने ब्यापारीहरूसंग कमिसन खनने अनि बजार भाउ छाडा छोडने ।",0,2025-11-04T18:12:43Z
@proudnepal38,भिउज भन्दा धेरै गाली काे कमेन्ट् छ,0,2025-11-04T18:12:24Z
@binodsaru7446,हैजाको काल,0,2025-11-04T18:12:14Z
@prabinchhetri8159,"Sara chiz aafnai haat ma, 2/3rd majority ko ghamanda, janata ko kati tapka asantusta raixann vanera alikati pni xissa kehi rainxa yeslai.",0,2025-11-04T18:12:14Z
@AmbarJimba,अदालत जल्नु पुलिस चौकीजल्नु राजनीतिज्ञको,0,2025-11-04T18:11:59Z
@YamBaraili,दलित अभियात खगेन्द्र सुनार र सम्पुर्न दलित हरु को पापलाएको हो यो चोर लाई,0,2025-11-04T18:11:40Z
@engineeringyoutubechannel6084,Yo jholey kantipur ho,5,2025-11-04T18:11:34Z
@Pushkarjoshidxb,Kp ba ta kalilo po hudai jadai garda malai dharai tanab hudai cha guys,0,2025-11-04T18:11:23Z
@bishnukhanal6788,Jyamara kalila nani babu Sarap  lagx,0,2025-11-04T18:10:58Z
@abhishekpradhan4894,yo pagal ho,0,2025-11-04T18:10:06Z
@Thetimelessgorkha,Rupesh jyu rarmo lagthiyo tara aaja yesto opportunity pauda patrakaar navayera jhole hunuvayexa 😢,0,2025-11-04T18:09:44Z
@mohindrajudge,He's fucking stupid as well! No wonder he's 8 class fail!!,0,2025-11-04T18:09:30Z
@swamianantanand5522,काठमानडौ मै भयेको षड्यंत्रलाई थाहा नपाउने तं गधा लाई किन पिएम बन्नु पर्नै  तेरो भेडा चराउने योग्यता छैन,0,2025-11-04T18:09:20Z
@babupandey6827,आशा लाग्दो पत्रकार को कमजोर प्रस्तुति,0,2025-11-04T18:09:12Z
@surajdhakal6780,हाम्रा राष्ट्र पिता ।।।,0,2025-11-04T18:09:00Z
@prabinchhetri8159,"J hos talai chokkhina nikai kathin pareko xa, battis bangara haseko xa euta nagarik ko rup ma malai personally",0,2025-11-04T18:08:45Z
@GaneshMahat-n8t,आदरणिय राजनेता,0,2025-11-04T18:08:42Z
@gangadhardhakal8238,केपी ओली देश को लागि घातक छ यस्को घमन्ड ले गर्दा सरकार बाट हट्नु पारेको थियो कांग्रेस एमाले अनि 12 भाई पत्रकार देश बाट नलखेटे सम्म हामी जनता ले कहिले सुख शान्ति समृद्धि हासिल गर्न सक्दैन अब को चुनाब मा कांग्रेस एमाले लाई पत्ता साफ गरौं अनि देश मा रोजगार बिकास हुन्छ अनि 12 भाई मिडिया मुर्दाबाद भनौं,0,2025-11-04T18:08:01Z
@ManojMahato-w2d,Deshko jantalai manchhe nai mandain . Jantale yaslai neta hoin gunda mannu parne ho yo Nepali Hitlarlai,0,2025-11-04T18:07:59Z
@AleenaMhrzan,Ani hamle pattayem hainaa😂😂 guffadi hunu vayo yetro manxe mareko ma ta Ali Kati dukkha chaina💔💔,0,2025-11-04T18:07:37Z
@PrakahAdhikari,कुनै पनि तुकको कुरा नैई छैन यार यो केपीको।।।,0,2025-11-04T18:07:35Z
@sameeradhi,"Very weak questions, useless interviewer,  and interviewee.",0,2025-11-04T18:07:14Z
@prabinchhetri8159,"A ko oli hatyaro, tero mukh baata guu nikaldai durganda nafaila",0,2025-11-04T18:07:13Z
@bishnugiri2106,Leene  deene dubai ma ghor aapati mero. Sakkal hernu xaina desdhrohiko,0,2025-11-04T18:06:14Z
@ManojMahato-w2d,Nirdosh janatako chhora chhori marne nirkunsh tanasah rastriyatako gap lagaudai janta ra deshlai lutdai gareko rastrapita.,0,2025-11-04T18:05:56Z
@prabinchhetri8159,"Mob control vanis chor ???
Barta ma bolauna kina sakinass a laaj navako nango baadshah",0,2025-11-04T18:05:07Z
@Suzuad23,याे बुढो लाई बाँच्नु दिएर गल्ती गरेछन् जस्तो feel भयो आज त झन्।,1,2025-11-04T18:05:05Z
@swamianantanand5522,तेरो खुबिया खै? पिएम किन भैंस ?थाहा भयेन भनेर जिम्मेदारी बाट भाग्न पाउछस ?गधा नै रैछस,0,2025-11-04T18:03:38Z
@nepalandnepalese92,"kasto kamjor patrakar ani patrakarita, haasuthdo :D",0,2025-11-04T18:03:11Z
@prabinchhetri8159,"Nepal ko itihaass mai nalayak, deshdrohi, kulanghar, hatyaro, aparadhi hos ta hami Nepali janatako aakha ma except for your brainwashed cadres",0,2025-11-04T18:02:55Z
@Yubaraj35,प्रधानमन्त्रीको हातमा पुरै दैश हुन्छ । तर जवाफमा त ‘मेरा हातमा हतियार थियो ? ‘ भनेर अपरिपक्व जवाफ दिने अनविज्ञ मान्छेलाई प्रानमन्त्री बनाएर देशले नरसंहार भोग्नु पऱ्यो ।,0,2025-11-04T18:02:22Z
@suryaParajuli-b8b,यो पागल अझै बर्बराउदै छ,0,2025-11-04T18:02:15Z
@RameshKhatri-w4w5g,Gaddar chor 😡,0,2025-11-04T18:02:08Z
@BirendraSingh-y7q,Mc randiko baan kp chor,0,2025-11-04T18:01:22Z
@prabinchhetri8159,"Alikati rokxau vanera hauvau dekhauna parni?????
Nepali bachhha jati moreyni talai k chaso hai????
Army niskida aakroshit vid lai marna parthyo vanni samanya budhhi xaina??? Hunata chak ma budhhi vayara ta yo haal banais desh ko",0,2025-11-04T18:00:42Z
@krishnapokhrel7068,तेरो हनुमान चाहियो आयोगको मान्छे सबले देस छोडेर गयपछि कसले समालथयो देस फेरि कुकर भुकथेउ सेनाले केहि गरेनौ भनेर,0,2025-11-04T18:00:38Z
@AmbarJimba,यो चुतीयाले अरूलाई दोसदिन भन्दा अरुकेही जान्दै न केपी चोर देश छोड,0,2025-11-04T18:00:27Z
@BinodPariyar-r4i3m,300core vaschari laii ko le xodxa,0,2025-11-04T18:00:06Z
@Kiwisssss,Hait kasto manxe....nepali ko khappar,0,2025-11-04T17:59:58Z
@chandra.chhetri,याे आतंककारीलाई छाेड्नु हुदैन ज्यानमारा चाेर हत्यारा 😳😡🤬🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕,0,2025-11-04T17:59:09Z
@Gamee16k,यो मान्छेलाई राजेन्द्र बानियाले मात्रै तह लगाउन सक्छ यस्ता झोले पत्रकारले सक्दैनन बचाउ गरेर प्रश्न गरिरहेको छ यस्तो पनि हुन्छ🫩🙄🧐,0,2025-11-04T17:57:46Z
@prabinchhetri8159,"A sala chor???? Ahilay sajilo awastha ma army lai po dosh???
Talai ta ajhai bachha morera aafno seat bacheko vayapo thik huni raixa tero bujhai",0,2025-11-04T17:57:20Z
@krishnapokhrel7068,साला पत्रु कार को थियो तेस दिन देस को कार्य कारि प्रमुख भनेर सोधन के भयको थियो भन्दा सोध्न सकिनस यो यो भरसट चारको काण्ड भनेर कसले बनायो यि अङ्ग हरु लाइ पङ्गु जसले गर्दा देसको यो दुरदसा भयो के ढोगेर परसन सोधेको तलाइ चन्दा दियर लुटेको हो भाटभटेनी,0,2025-11-04T17:57:19Z
@nagennim7491,One of the greatest leaders of all time,0,2025-11-04T17:55:53Z
@bharatshrestha7467,Sae chuha khake kp oli haz ko chali,0,2025-11-04T17:55:40Z
@RajuSingh-ti8nz,"देशमा के हुँदैछ,के हुन सक्छ भनेर सुइँको नपाउने मान्छे सत्तामा के खान बसेको ?तिमीहरुको नलाएकिपनले देशले यत्रो क्षति बेहोर्नु पर्यो, ७६ जनाका हत्यारा हौ तिमी,मुख देखाउन लाज लाग्नुपर्ने हो तिमीहरुलाई, अलिकति पनि नैतिकता भए देशसंग माफी माग मेरो अहंकार र नलाएकिपनले देशले दुःख पायो भनेर",0,2025-11-04T17:55:06Z
@prakaashm5348,Puppet show,0,2025-11-04T17:54:37Z
@prabinchhetri8159,"Kasto xanay vo ni ho haaa a allergy????
Aafu huda nachahido nachahido kaam gardai damba dekhaudai hidis, development vako thiyo re???
Thulo kalyan gardia jhai po garxa a, hamrai paisa ko kar ho, salaa kati aniyamitata thiyo, janata aajit xann vanni kehi thaha thiyana???",0,2025-11-04T17:54:32Z
@dharmarajtamang6942,Pagal,0,2025-11-04T17:53:53Z
@subashpradhan3917,"Sara garako Tara correption bhayak Kahi chaina Timi haru Chor fatha la gardha ho,😡😠😠",0,2025-11-04T17:53:33Z
@gyansherchan7465,यो कुकुरलाई interview लिने पत्रुकार पनि कुकुरै हो। यो केपी च्रो हत्यारालाई फॅासी दे,1,2025-11-04T17:53:30Z
@haridattabhatta1136,"Tan harami  jail maa bashnu  parxa...... sano gareeb desh maa yo manchhele whole desh nai garreb banayera yashkaa najeek ka ra jhole haruko halimuhali garayera desh lai oralo thaun maa lagyo.  SHAME ON YOU. PAAPI, CHOR ,VRASTACHARI NAITIKHEEN.",0,2025-11-04T17:53:10Z
@oursmallstory,"के सुन्नु यस्ता को , देश को दुर्भाग्य, आफ्नो स्वार्थ",0,2025-11-04T17:53:05Z
@Kiranweekly,Let's assume that.. Protesters attacking to the police forces then they shoot them in order to save their selves!! But what about those who are just walking in normal crowd where there were no violence at all but they were shot like a sniper shots!! What about in the night police attacked in the houses!! It's a big questions to  you Mr. KP!!!?????  Where are those bullets now?? Why nepal journalists not revealing the truth??!!!!!!,2,2025-11-04T17:53:04Z
@yubrajchaulagai1596,हत्यारा,0,2025-11-04T17:53:03Z
@prakaashm5348,It's rubbish how could he be like this,0,2025-11-04T17:52:45Z
@prakaashm5348,It's rubbish,0,2025-11-04T17:51:56Z
@prabinchhetri8159,"K vayako thiyo???
Nepali yuwa bidesh jani lagar thiyo.
Sushashan ko su samma thiyana.
Vrastachari, balaykari khulayaam rajnitik protection ma hidya thiya. Sahakari pidit ko paisa khoi???
Meter byaji ko samasya dekhinas??
Sukumvasu lai aaswasan matra nichod kehi diiis???
Party party milda thikka namilda gali galoch. K hami sadhai tehi sahadai basni???",0,2025-11-04T17:51:43Z
@GyaanTra,"यो मुला कान्तिपुर र कान्तिपुर का स्टाफहरु अनि केपि,शेरे,प्रचन्डे सबै बराबर हुन्😡😡",147,2025-11-04T17:51:37Z
@lm10messilover75,rabi lamichaney lai mudda lagaera fasako hainas mug aafu lai chai fasauna lae vanni,0,2025-11-04T17:51:32Z
@balramking5630,फटाहा,0,2025-11-04T17:51:24Z
@birensubba7558,We love you KP ba,10,2025-11-04T17:50:47Z
@its_been11,The real idol of Nepal केपी बा जिन्दाबाद,2,2025-11-04T17:50:39Z
@BideshKc,घमन्ड र अंकारले तिमी आफै सकियौ बुढा अझै पनि दम्भ छ अझै सकिन्छौ। आफुसँग सगै सिंगो पाटीलाई पनि सक्काएर जाने भयौं।,0,2025-11-04T17:50:19Z
@ashokpudasaini2211,"याे काल हाे, यसलाई भुतकाल मै राखाैं ।",0,2025-11-04T17:50:03Z
@maheshbista8752,प्रश्न गर्ने र जवाफ दिने एउटै ड्याङको हुन् दह्रोगरि प्रश्न गर्न सकेन । राजेन्द्र बानिया हुनु पर्थ्यो। यो त मिलिजुली चोख्याउने मेलो मात्र भयो ।,0,2025-11-04T17:50:00Z
@nareshchalaunechhatri4934,यो साले मर्न नसकेको बुढो अझसम्म जेल गएको छैन कहिले जान्छ।,0,2025-11-04T17:49:53Z
@PurnaLama-k7h,थुक्क हत्यारा 🫵😡😡,0,2025-11-04T17:49:35Z
@balkrishanakhadka1704,ठुलै स्थानमा  आसन भयछि ठुलै का्वाहि को जिम्मेवारी लिनै पर्ने परिस्थिति   आउँछ भन्ने पद लिदा वुझ्नपर्छ,0,2025-11-04T17:49:32Z
@NarayanStha-s6v,यस समयमा यो अहंकारिलाई अंतर्बारता लियर यस्तो स्पेस दिनूनई गलत हो,0,2025-11-04T17:48:01Z
@ramprasadramdam2219,यसको अनुहार र बोली सुनोकी पारो तातेर आउँछ।,0,2025-11-04T17:47:52Z
@subashpradhan3917,Yo mancha ahila samma kasari jidaucha .😔😔,0,2025-11-04T17:47:32Z
@poudels722,बिचरा यो मानसिक रोगीको बोली को के भर हुन्छ र अन्तरवार्ता लिनु !!,0,2025-11-04T17:47:29Z
@prabinchhetri8159,"A kukur, tailay vui manxay ka mudda kehi solve garna tira lagis????
Tera nalayak karyakarta varautay sabai vrasta, chor, white is white black is black vanna nasakni le janata ko mudda solve garna kati lagis??? ani kati din, mahina, barsa sahani ho ta hamilay????",0,2025-11-04T17:47:29Z
@bidurbasnet-i3t,बिकास र समृद्धिका लागि केपी ओली।,7,2025-11-04T17:47:28Z
@rabinpathak8405,"TALAI CHAI MARNUPARNE HO, ARULAI HAINA, SHERE HAINA TA CHAI HO. TALAI CHAI MARNU PARNE GEN Z LE",0,2025-11-04T17:47:23Z
@Chemist_World,कति पैसा लिएर प्रश्न सोध्यौ ए मु* पत्रकार? कति जना मान्छे मारेको यो चुतियाले?,0,2025-11-04T17:46:56Z
@prakashale401,Desh luteko ra choreko paisa dherai bhayer matteko murdar toit,0,2025-11-04T17:46:43Z
@rajendramahat2422,यो पापी हत्यारा अपुताली अपुत्व,0,2025-11-04T17:46:37Z
@balkrishanakhadka1704,साला यो विश्व व्यापि नियम हो उच्चपदमा  रहेका व्यक्तिहरु मा  नैतिकता  को आधारमा राजिनामा र कार्वाहि हुनै पर्छ,3,2025-11-04T17:46:27Z
@Suzuad23,हत्यारा ओली,0,2025-11-04T17:46:11Z
@Bishalbastola918,Love you KP BAA ❤❤,10,2025-11-04T17:46:04Z
@funkmaster101,he is the absolute low a human being can get....absolute lowest,0,2025-11-04T17:45:55Z
@bhupendrakarki733,अझेई पनि कति घमन्हुडी कुरा गरि रहेको छ हेर हई नेपाली जनता हरू हो,0,2025-11-04T17:45:54Z
